,webrtc-media-0.6.0,adt>adt,warn,   --> src/audio/buffer.rs:130:22
5418,simdeez-2.0.0-dev3,[float]>adt,safe,   --> src/ops/i64.rs:456:13
5419,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f32.rs:321:28
5420,simdeez-2.0.0-dev3,[float]>adt,safe,   --> src/ops/f32.rs:328:13
5421,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f32.rs:348:28
5422,simdeez-2.0.0-dev3,[float]>adt,safe,   --> src/ops/f32.rs:355:13
5423,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f64.rs:306:28
5424,simdeez-2.0.0-dev3,[float]>adt,safe,   --> src/ops/f64.rs:311:13
5425,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f64.rs:331:28
5426,simdeez-2.0.0-dev3,[float]>adt,safe,   --> src/ops/f64.rs:336:13
5427,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f64.rs:615:28
5428,simdeez-2.0.0-dev3,[int]>adt,safe,   --> src/ops/f64.rs:622:13
5429,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f64.rs:625:28
5430,simdeez-2.0.0-dev3,[int]>adt,safe,   --> src/ops/f64.rs:630:13
5431,simdeez-2.0.0-dev3,adt>[float],warn,   --> src/ops/f64.rs:633:28
5432,simdeez-2.0.0-dev3,[int]>adt,safe,   --> src/ops/f64.rs:638:13
5433,simdeez-2.0.0-dev3,&param>&alias,warn, --> src/base/io.rs:8:9
5434,simdeez-2.0.0-dev3,&mut param>&mut alias,warn,  --> src/base/io.rs:15:9
5435,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse2/simd.rs:38:28
5436,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse2/simd.rs:49:28
5437,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse2/simd.rs:58:28
5438,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse41/simd.rs:38:28
5439,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse41/simd.rs:49:28
5440,simdeez-2.0.0-dev3,adt>[int],warn,  --> src/engines/sse41/simd.rs:58:28
5441,ringbuf-0.3.3,&&[param]>&&[adt],warn,  --> src/utils.rs:45:50
5442,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5443,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5444,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5445,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5446,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5447,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5448,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5449,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5450,apint-0.2.0,[int]>[uint],warn,   --> src/apint/constructors.rs:347:14
5451,bite-0.0.5,uint>float,warn,  --> src/bite/endian.rs:68:94
5452,bite-0.0.5,uint>float,warn,  --> src/bite/endian.rs:69:94
5453,bite-0.0.5,float>uint,warn,  --> src/bite/endian.rs:80:122
5454,bite-0.0.5,float>uint,warn,  --> src/bite/endian.rs:81:122
5455,bite-0.0.5,&mut &[int]>&mut &[uint],warn,  --> src/bite/endian.rs:83:124
5456,bite-0.0.5,&mut &[int]>&mut &[uint],warn,  --> src/bite/endian.rs:84:124
5457,bite-0.0.5,&mut &[int]>&mut &[uint],warn,  --> src/bite/endian.rs:85:124
5458,bite-0.0.5,&mut &[int]>&mut &[uint],warn,  --> src/bite/endian.rs:86:124
5459,bite-0.0.5,&mut &[float]>&mut &[uint],warn,  --> src/bite/endian.rs:88:123
5460,bite-0.0.5,&mut &[float]>&mut &[uint],warn,  --> src/bite/endian.rs:89:123
5461,bite-0.0.5,&&[int]>&&[uint],warn,  --> src/bite/endian.rs:91:125
5462,bite-0.0.5,&&[int]>&&[uint],warn,  --> src/bite/endian.rs:92:125
5463,bite-0.0.5,&&[int]>&&[uint],warn,  --> src/bite/endian.rs:93:125
5464,bite-0.0.5,&&[int]>&&[uint],warn,  --> src/bite/endian.rs:94:125
5465,bite-0.0.5,&&[float]>&&[uint],warn,  --> src/bite/endian.rs:96:124
5466,bite-0.0.5,&&[float]>&&[uint],warn,  --> src/bite/endian.rs:97:124
5467,bite-0.0.5,&mut &[int]>&mut &[uint],warn,  --> src/bite/endian.rs:99:119
5468,bite-0.0.5,&mut &[int]>&mut &[uint],warn,   --> src/bite/endian.rs:100:119
5469,bite-0.0.5,&mut &[int]>&mut &[uint],warn,   --> src/bite/endian.rs:101:119
5470,bite-0.0.5,&mut &[int]>&mut &[uint],warn,   --> src/bite/endian.rs:102:119
5471,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5472,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5473,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5474,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5475,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:205:26
5476,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:224:26
5477,bite-0.0.5,float>uint,warn,   --> src/bite/endian2.rs:257:29
5478,bite-0.0.5,uint>float,warn,   --> src/bite/endian2.rs:259:26
5479,bite-0.0.5,float>uint,warn,   --> src/bite/endian2.rs:270:29
5480,bite-0.0.5,uint>float,warn,   --> src/bite/endian2.rs:272:26
5481,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5482,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5483,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5484,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:50:25
5485,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:350:26
5486,bite-0.0.5,uint>[uint],warn,   --> src/bite/endian2.rs:368:26
5487,bite-0.0.5,float>uint,warn,   --> src/bite/endian2.rs:400:29
5488,bite-0.0.5,uint>float,warn,   --> src/bite/endian2.rs:402:26
5489,bite-0.0.5,float>uint,warn,   --> src/bite/endian2.rs:413:29
5490,bite-0.0.5,uint>float,warn,   --> src/bite/endian2.rs:415:26
5491,miniserde-0.1.30,&mut adt>&mut adt,warn,   --> src/careful.rs:25:9
5492,miniserde-0.1.30,&mut adt>&mut adt,warn,   --> src/careful.rs:25:9
5493,miniserde-0.1.30,adt>adt,warn,  --> src/careful.rs:25:9
5494,miniserde-0.1.30,adt>adt,warn,  --> src/careful.rs:25:9
5495,miniserde-0.1.30,adt>adt,warn,   --> src/careful.rs:25:9
5496,miniserde-0.1.30,adt>adt,warn,   --> src/careful.rs:25:9
5497,miniserde-0.1.30,adt>adt,warn,  --> src/careful.rs:25:9
5498,miniserde-0.1.30,adt>adt,warn,   --> src/careful.rs:25:9
5499,miniserde-0.1.30,adt>adt,warn,   --> src/careful.rs:25:9
5500,object-0.31.1,&&[uint]>&&[uint],warn,  --> src/read/read_cache.rs:88:21
5501,object-0.31.1,&&[uint]>&&[uint],warn,   --> src/read/read_cache.rs:127:21
5502,nalgebra-0.32.2,*const param>&param,warn,   --> src/base/iter.rs:108:30
5503,nalgebra-0.32.2,*const param>&param,warn,   --> src/base/iter.rs:158:30
5504,nalgebra-0.32.2,*mut param>&mut param,warn,   --> src/base/iter.rs:108:30
5505,nalgebra-0.32.2,*mut param>&mut param,warn,   --> src/base/iter.rs:158:30
5506,nalgebra-0.32.2,&adt>&adt,warn,   --> src/linalg/svd.rs:135:59
5507,nalgebra-0.32.2,&adt>&adt,warn,   --> src/linalg/svd.rs:137:48
5508,nalgebra-0.32.2,&adt>&adt,warn,   --> src/linalg/svd.rs:141:59
5509,nalgebra-0.32.2,&adt>&adt,warn,   --> src/linalg/svd.rs:143:48
5510,elementtree-1.2.3,&adt>&adt,warn,   --> src/lib.rs:383:55
5511,elementtree-1.2.3,&adt>&adt,warn,    --> src/lib.rs:1172:57
5512,ra_ap_flycheck-0.0.149,&param>&param,warn,   --> src/lib.rs:200:9
5513,ra_ap_flycheck-0.0.149,&param>&param,warn,   --> src/lib.rs:200:9
5514,ra_ap_flycheck-0.0.149,adt>adt,warn,   --> src/lib.rs:200:9
5515,color-rs-0.7.1,&adt>&[param],warn,   --> src/rgb.rs:478:17
5516,color-rs-0.7.1,&mut adt>&mut [param],warn,   --> src/rgb.rs:484:17
5517,color-rs-0.7.1,&adt>&[param],warn,   --> src/rgb.rs:490:17
5518,color-rs-0.7.1,&mut adt>&mut [param],warn,   --> src/rgb.rs:496:17
5519,color-rs-0.7.1,&adt>&[param],warn,   --> src/alpha.rs:541:17
5520,color-rs-0.7.1,&mut adt>&mut [param],warn,   --> src/alpha.rs:547:17
5521,color-rs-0.7.1,&adt>&[param],warn,   --> src/alpha.rs:553:17
5522,color-rs-0.7.1,&mut adt>&mut [param],warn,   --> src/alpha.rs:559:17
5523,css-color-parser-0.1.2,adt>*const adt,warn,   --> src/color/named_colors.rs:28:1
5524,coz-0.1.3,uint>fnptr,warn,   --> src/lib.rs:266:9
5525,audir-sles-0.1.0,&adt>*const param,warn,  --> src/lib.rs:18:9
5526,audir-sles-0.1.0,&mut adt>*mut param,warn,  --> src/lib.rs:22:9
5527,fann-0.1.7,&mut adt>*mut adt,warn,   --> src/lib.rs:282:58
5528,lrpc-1.1.0,int>[uint],warn,   --> src/val.rs:204:50
5529,lrpc-1.1.0,[uint]>int,safe,   --> src/val.rs:217:26
5530,lrpc-1.1.0,uint>[uint],warn,   --> src/val.rs:204:50
5531,lrpc-1.1.0,[uint]>uint,safe,   --> src/val.rs:217:26
5532,lrpc-1.1.0,int>[uint],warn,   --> src/val.rs:204:50
5533,lrpc-1.1.0,[uint]>int,safe,   --> src/val.rs:217:26
5534,lrpc-1.1.0,uint>[uint],warn,   --> src/val.rs:204:50
5535,lrpc-1.1.0,[uint]>uint,safe,   --> src/val.rs:217:26
5536,lrpc-1.1.0,int>[uint],warn,   --> src/val.rs:204:50
5537,lrpc-1.1.0,[uint]>int,safe,   --> src/val.rs:217:26
5538,lrpc-1.1.0,uint>[uint],warn,   --> src/val.rs:204:50
5539,lrpc-1.1.0,[uint]>uint,safe,   --> src/val.rs:217:26
5540,lrpc-1.1.0,int>[uint],warn,   --> src/val.rs:204:50
5541,lrpc-1.1.0,[uint]>int,safe,   --> src/val.rs:217:26
5542,lrpc-1.1.0,uint>[uint],warn,   --> src/val.rs:204:50
5543,lrpc-1.1.0,[uint]>uint,safe,   --> src/val.rs:217:26
5544,lrpc-1.1.0,float>[uint],warn,   --> src/val.rs:204:50
5545,lrpc-1.1.0,[uint]>float,safe,   --> src/val.rs:217:26
5546,lrpc-1.1.0,float>[uint],warn,   --> src/val.rs:204:50
5547,lrpc-1.1.0,[uint]>float,safe,   --> src/val.rs:217:26
5548,lrpc-1.1.0,char>[uint],warn,   --> src/val.rs:204:50
5549,lrpc-1.1.0,[uint]>char,safe,   --> src/val.rs:217:26
5550,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5551,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5552,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5553,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5554,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5555,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5556,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5557,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5558,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5559,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5560,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5561,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5562,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5563,objc-0.2.7,fnptr>fnptr,warn,  --> src/declare.rs:66:26
5564,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5565,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5566,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5567,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5568,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5569,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5570,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5571,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5572,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5573,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5574,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5575,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5576,objc-0.2.7,fnptr>fnptr,warn,   --> src/message/mod.rs:127:21
5577,collenchyma-0.0.8,*const fnptr>fnptr,warn,  --> src/frameworks/opencl/context.rs:25:33
5578,collenchyma-0.0.8,adt>*const adt,warn,  --> src/frameworks/opencl/api/platform.rs:25:9
5579,collenchyma-0.0.8,&[uint]>*mut uint,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:78:28
5580,collenchyma-0.0.8,*mut uint>*mut int,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:79:9
5581,collenchyma-0.0.8,&[uint]>*mut uint,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:82:28
5582,collenchyma-0.0.8,*mut uint>*mut adt,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:83:9
5583,collenchyma-0.0.8,&[uint]>*mut uint,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:86:28
5584,collenchyma-0.0.8,*mut uint>*mut adt,warn,  --> src/frameworks/cuda/api/driver/ffi.rs:87:9
5585,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:125:28
5586,collenchyma-0.0.8,*mut uint>*mut *mut adt,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:126:9
5587,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:129:28
5588,collenchyma-0.0.8,*mut uint>*mut *mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:130:9
5589,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:281:28
5590,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:282:9
5591,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:285:28
5592,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:286:9
5593,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:316:28
5594,collenchyma-0.0.8,*mut uint>*mut adt,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:317:9
5595,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:320:28
5596,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:321:9
5597,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:324:28
5598,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:325:9
5599,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:360:28
5600,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:361:9
5601,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:364:28
5602,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:365:9
5603,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:382:28
5604,collenchyma-0.0.8,*mut uint>*mut adt,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:383:9
5605,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:386:28
5606,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:387:9
5607,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:390:28
5608,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:391:9
5609,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:426:28
5610,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:427:9
5611,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:430:28
5612,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:431:9
5613,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:450:28
5614,collenchyma-0.0.8,*mut uint>*mut adt,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:451:9
5615,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:454:28
5616,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:455:9
5617,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:458:28
5618,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:459:9
5619,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:498:28
5620,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:499:9
5621,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:502:28
5622,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:503:9
5623,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:521:28
5624,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:522:9
5625,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:525:28
5626,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:526:9
5627,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:543:28
5628,collenchyma-0.0.8,*mut uint>*mut [int],warn,   --> src/frameworks/cuda/api/driver/ffi.rs:544:9
5629,collenchyma-0.0.8,&[uint]>*mut uint,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:547:28
5630,collenchyma-0.0.8,*mut uint>*mut int,warn,   --> src/frameworks/cuda/api/driver/ffi.rs:548:9
5631,collenchyma-0.0.8,&[uint]>*mut uint,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1171:28
5632,collenchyma-0.0.8,*mut uint>*mut adt,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1172:9
5633,collenchyma-0.0.8,&[uint]>*mut uint,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1175:28
5634,collenchyma-0.0.8,*mut uint>*mut adt,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1176:9
5635,collenchyma-0.0.8,&[uint]>*mut uint,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1179:28
5636,collenchyma-0.0.8,*mut uint>*mut adt,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1180:9
5637,collenchyma-0.0.8,&[uint]>*mut uint,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1183:28
5638,collenchyma-0.0.8,*mut uint>*mut adt,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1184:9
5639,collenchyma-0.0.8,&[uint]>*mut uint,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1187:28
5640,collenchyma-0.0.8,*mut uint>*mut adt,warn,    --> src/frameworks/cuda/api/driver/ffi.rs:1188:9
5641,alto-3.0.4,*mut adt>fnptr,warn,   --> src/ext.rs:72:21
5642,alto-3.0.4,*mut adt>fnptr,warn,   --> src/ext.rs:72:21
5643,alto-3.0.4,*mut adt>fnptr,warn,   --> src/ext.rs:72:21
5644,alto-3.0.4,*mut adt>fnptr,warn,   --> src/ext.rs:145:21
5645,prototty_glutin-0.27.0,uint>&adt,warn,  --> src/background.rs:10:1
5646,prototty_glutin-0.27.0,uint>&adt,warn,  --> src/background.rs:14:1
5647,prototty_glutin-0.27.0,uint>&adt,warn,  --> src/background.rs:21:1
5648,dyer-3.3.2,*const tuple>fnptr,warn,   --> src/component/request.rs:384:13
5649,dyer-3.3.2,*const tuple>fnptr,warn,    --> src/component/request.rs:1200:18
5650,dyer-3.3.2,*const tuple>fnptr,warn,   --> src/component/task.rs:556:22
5651,dyer-3.3.2,*const tuple>fnptr,warn,   --> src/component/task.rs:579:22
5652,dyer-3.3.2,*const tuple>fnptr,warn,    --> src/component/task.rs:1315:26
5653,dyer-3.3.2,*const tuple>fnptr,warn,    --> src/component/task.rs:1359:26
5654,dyer-3.3.2,*const tuple>fnptr,warn,   --> src/engine/engine.rs:444:31
5655,localnative_cli-0.3.7,[uint]>uint,safe,  --> src/bin/localnative-web-ext-host.rs:36:37
5656,localnative_cli-0.3.7,uint>[uint],warn,  --> src/bin/localnative-web-ext-host.rs:76:18
5657,localnative_cli-0.3.7,uint>[uint],warn,  --> src/bin/localnative-web-ext-host.rs:79:18
5658,decorum-0.3.1,int>uint,warn,  --> src/canonical.rs:37:51
5659,relative-0.2.2,*const trait obj>adt,warn,   --> src/lib.rs:131:14
5660,relative-0.2.2,*const trait obj>adt,warn,   --> src/lib.rs:150:23
5661,rapier2d-0.17.2,&adt>&adt,warn,   --> src/dynamics/joint/generic_joint.rs:485:31
5662,rapier2d-0.17.2,&mut adt>&mut adt,warn,   --> src/dynamics/joint/generic_joint.rs:497:31
5663,rapier2d-0.17.2,&adt>&adt,warn,   --> src/dynamics/joint/generic_joint.rs:485:31
5664,rapier2d-0.17.2,&mut adt>&mut adt,warn,   --> src/dynamics/joint/generic_joint.rs:497:31
5665,rapier2d-0.17.2,&adt>&adt,warn,   --> src/dynamics/joint/generic_joint.rs:485:31
5666,rapier2d-0.17.2,&mut adt>&mut adt,warn,   --> src/dynamics/joint/generic_joint.rs:497:31
5667,rapier2d-0.17.2,&adt>&adt,warn,   --> src/dynamics/joint/generic_joint.rs:485:31
5668,rapier2d-0.17.2,&mut adt>&mut adt,warn,   --> src/dynamics/joint/generic_joint.rs:497:31
5669,rapier2d-0.17.2,&adt>&adt,warn,  --> src/dynamics/joint/multibody_joint/multibody.rs:29:18
5670,rapier2d-0.17.2,&adt>&adt,warn,   --> src/dynamics/rigid_body_components.rs:488:18
5671,rapier2d-0.17.2,&mut adt>&mut adt,warn,   --> src/dynamics/rigid_body_components.rs:497:18
5672,rapier2d-0.17.2,&adt>&[param],warn,  --> src/dynamics/solver/delta_vel.rs:16:18
5673,rapier2d-0.17.2,&mut adt>&mut [param],warn,  --> src/dynamics/solver/delta_vel.rs:20:18
5674,rapier2d-0.17.2,&mut param>&mut param,warn,   --> src/geometry/interaction_graph.rs:235:51
5675,rapier2d-0.17.2,&mut param>&mut param,warn,   --> src/geometry/interaction_graph.rs:243:40
5676,marine-core-0.20.3,adt>adt,warn,   --> src/module/marine_module.rs:135:13
5677,futures-core-preview-0.3.0-alpha.19,*mut trait obj>*mut trait obj,warn,  --> src/future/future_obj.rs:29:5
5678,futures-core-preview-0.3.0-alpha.19,fnptr>fnptr,warn,  --> src/future/future_obj.rs:36:5
5679,afi-0.8.0-pre0,uint>[uint],warn,   --> src/video/mod.rs:191:4
5680,madsim-0.2.22,&mut &[adt]>&mut &[adt],warn,   --> src/std/net/tcp.rs:221:29
5681,madsim-0.2.22,&&[uint]>&&[uint],warn,   --> src/std/net/tcp.rs:323:41
5682,lmdb-zero-0.4.4,*const uint>*const adt,warn,  --> src/mdb_vals.rs:29:27
5683,lmdb-zero-0.4.4,*const adt>*const uint,warn,  --> src/mdb_vals.rs:39:13
5684,lmdb-zero-0.4.4,*const adt>*mut uint,warn,  --> src/mdb_vals.rs:54:9
5685,lmdb-zero-0.4.4,adt>adt,warn,  --> src/traits.rs:53:49
5686,lmdb-zero-0.4.4,adt>adt,warn,  --> src/traits.rs:57:49
5687,lmdb-zero-0.4.4,adt>adt,warn,  --> src/traits.rs:61:49
5688,lmdb-zero-0.4.4,adt>adt,warn,  --> src/traits.rs:65:49
5689,lmdb-zero-0.4.4,*const uint>&param,warn,   --> src/traits.rs:634:13
5690,lmdb-zero-0.4.4,*const uint>&mut param,warn,   --> src/traits.rs:641:9
5691,lmdb-zero-0.4.4,&param>&adt,warn,  --> src/unaligned.rs:75:18
5692,lmdb-zero-0.4.4,&mut param>&mut adt,warn,  --> src/unaligned.rs:82:18
5693,assembler-0.10.1,uint>adt,warn,   --> src/mnemonic_parameter_types/memory/MemoryOperand.rs:408:57
5694,assembler-0.10.1,uint>adt,warn,   --> src/mnemonic_parameter_types/memory/MemoryOperand.rs:409:59
5695,assembler-0.10.1,adt>adt,warn,  --> src/mnemonic_parameter_types/registers/MMRegister.rs:83:12
5696,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register8Bit.rs:201:12
5697,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register8Bit.rs:210:12
5698,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register8Bit.rs:219:12
5699,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register16Bit.rs:197:12
5700,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register16Bit.rs:206:12
5701,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register16Bit.rs:215:12
5702,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register32Bit.rs:197:12
5703,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register32Bit.rs:206:12
5704,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register32Bit.rs:215:12
5705,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register64Bit.rs:201:12
5706,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register64Bit.rs:210:12
5707,assembler-0.10.1,adt>adt,warn,   --> src/mnemonic_parameter_types/registers/Register64Bit.rs:219:12
